month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,CTR
June,9,camp 3,Low,728 x 90,ghi,890,1.1387,9,0.4962,0,0.0,1.0112359550561798
June,9,camp 3,Low,728 x 90,jkl,408,0.1205,1,0.0551,0,0.0,0.24509803921568626
June,9,camp 3,Low,728 x 90,mno,58499,2.1741,94,5.1827,0,0.0,0.16068650746166602
June,9,camp 3,Low,728 x 90,,6,0.0048,0,0.0,0,0.0,0.0
June,9,camp 3,Medium,728 x 90,abc,1508,0.8314,11,0.6065,1,19.7254,0.7294429708222812
June,9,camp 3,Medium,728 x 90,def,24274,2.9513,96,5.2925,0,0.0,0.3954848809425723
June,9,camp 3,Medium,728 x 90,ghi,3418,4.5025,79,4.3556,0,0.0,2.3112931538911643
June,9,camp 3,Medium,728 x 90,jkl,2625,0.8721,13,0.7167,1,54.8618,0.4952380952380952
June,9,camp 3,Medium,728 x 90,mno,114737,8.0294,356,19.6259,3,133.0952,0.3102748023741252
June,9,camp 3,Medium,728 x 90,,9,0.0072,0,0.0,0,0.0,0.0
June,9,camp 3,Low,800 x 250,mno,1,0.0,0,0.0,0,0.0,0.0
June,9,camp 3,Medium,800 x 250,mno,1,0.0001,0,0.0,0,0.0,0.0
June,10,camp 1,High,160 x 600,abc,8,0.0106,0,0.0,0,0.0,0.0
June,10,camp 1,High,160 x 600,def,15212,5.5359,58,6.0,39,1555.5756,0.3812779384696292
June,10,camp 1,High,160 x 600,ghi,5183,12.4486,37,4.0,11,605.8301,0.7138722747443565
June,10,camp 1,High,160 x 600,mno,115470,99.6476,704,77.0,473,23835.7786,0.6096821685286221
June,10,camp 1,Low,160 x 600,def,368,0.0377,1,0.1098,0,0.0,0.2717391304347826
June,10,camp 1,Low,160 x 600,ghi,3,0.0072,0,0.0,0,0.0,0.0
June,10,camp 1,Low,160 x 600,mno,1094,0.2154,4,0.4394,0,0.0,0.3656307129798903
June,10,camp 1,Medium,160 x 600,def,1887,0.3281,4,0.4389,0,0.0,0.21197668256491786
June,10,camp 1,Medium,160 x 600,ghi,204,0.46,3,0.3295,0,0.0,1.4705882352941175
June,10,camp 1,Medium,160 x 600,mno,11534,5.0651,110,12.0827,20,2227.792,0.9537020981446159
June,10,camp 1,High,240 x 400,def,11449,6.0262,51,5.0,12,976.4136,0.44545375141933796
June,10,camp 1,High,240 x 400,ghi,194848,226.0535,3317,364.0,2016,91286.7857,1.702352603054689
June,10,camp 1,High,240 x 400,jkl,18818,9.7458,139,15.0,184,6078.6369,0.7386544797534276
June,10,camp 1,High,240 x 400,mno,76580,95.1035,394,43.0,300,16360.202,0.5144946461217028
June,10,camp 1,Low,240 x 400,def,58,0.0133,3,0.3295,0,0.0,5.172413793103448
June,10,camp 1,Low,240 x 400,ghi,557,0.6061,3,0.3295,0,0.0,0.5385996409335727
June,10,camp 1,Low,240 x 400,jkl,85,0.0406,0,0.0,0,0.0,0.0
June,10,camp 1,Low,240 x 400,mno,563,0.1571,0,0.0,0,0.0,0.0
June,10,camp 1,Medium,240 x 400,def,1087,0.2888,10,1.0985,5,133.38,0.9199632014719411
June,10,camp 1,Medium,240 x 400,ghi,11852,12.879,376,41.3057,47,1514.9366,3.172460344245697
June,10,camp 1,Medium,240 x 400,jkl,1270,0.6382,19,2.0872,4,161.6407,1.4960629921259843
June,10,camp 1,Medium,240 x 400,mno,6585,4.011,42,4.6135,1,95.8539,0.6378132118451025
June,10,camp 1,High,300 x 250,abc,1936,1.0721,8,0.0,13,376.1913,0.4132231404958678
June,10,camp 1,High,300 x 250,def,21656,11.2235,73,8.0,33,1238.837,0.3370890284447728
June,10,camp 1,High,300 x 250,ghi,36182,34.8168,339,37.0,252,13463.5437,0.9369299651760544
June,10,camp 1,High,300 x 250,jkl,2675,1.4732,13,1.0,8,105.1055,0.48598130841121495
June,10,camp 1,High,300 x 250,mno,191600,157.1906,721,79.0,824,44766.9307,0.3763048016701462
June,10,camp 1,Low,300 x 250,abc,9,0.0049,0,0.0,0,0.0,0.0
June,10,camp 1,Low,300 x 250,def,163,0.0429,0,0.0,0,0.0,0.0
June,10,camp 1,Low,300 x 250,ghi,124,0.12,0,0.0,0,0.0,0.0
June,10,camp 1,Low,300 x 250,jkl,9,0.0056,0,0.0,0,0.0,0.0
June,10,camp 1,Low,300 x 250,mno,1783,0.3811,14,1.5379,1,11.7546,0.7851934941110488
June,10,camp 1,Medium,300 x 250,abc,212,0.1201,1,0.1098,0,0.0,0.4716981132075472
June,10,camp 1,Medium,300 x 250,def,2262,0.9643,17,1.867,0,0.0,0.7515473032714411
June,10,camp 1,Medium,300 x 250,ghi,1599,1.4961,37,4.0632,1,23.4598,2.313946216385241
June,10,camp 1,Medium,300 x 250,jkl,189,0.1082,1,0.1098,4,146.5765,0.5291005291005291
June,10,camp 1,Medium,300 x 250,mno,19639,9.8577,124,13.6217,16,766.8016,0.631396710626814
June,10,camp 1,High,468 x 60,def,831,0.1816,0,0.0,0,0.0,0.0
June,10,camp 1,High,468 x 60,ghi,437,0.2361,1,0.0,5,67.2736,0.2288329519450801
June,10,camp 1,High,468 x 60,jkl,10,0.0067,0,0.0,0,0.0,0.0
June,10,camp 1,High,468 x 60,mno,2221,0.4938,3,0.0,3,22.4382,0.13507429085997297
June,10,camp 1,Low,468 x 60,mno,33,0.0005,0,0.0,0,0.0,0.0
June,10,camp 1,Medium,468 x 60,def,65,0.0141,0,0.0,0,0.0,0.0
June,10,camp 1,Medium,468 x 60,ghi,24,0.0129,0,0.0,0,0.0,0.0
June,10,camp 1,Medium,468 x 60,jkl,1,0.0006,0,0.0,0,0.0,0.0
June,10,camp 1,Medium,468 x 60,mno,205,0.0396,1,0.1098,0,0.0,0.4878048780487805
June,10,camp 1,High,580 x 400,mno,26370,42.0047,218,23.0,237,11850.7839,0.8266970041714068
June,10,camp 1,Low,580 x 400,mno,179,0.0694,4,0.4394,0,0.0,2.2346368715083798
June,10,camp 1,Medium,580 x 400,mno,2435,2.3502,42,4.6139,11,200.6948,1.724845995893224
June,10,camp 1,High,670 x 90,def,3131,2.3019,11,1.0,10,585.5236,0.35132545512615776
June,10,camp 1,High,670 x 90,ghi,8792,9.4517,44,4.0,27,961.7946,0.5004549590536852
June,10,camp 1,High,670 x 90,jkl,215,0.1564,2,0.0,0,0.0,0.9302325581395349
June,10,camp 1,High,670 x 90,mno,12241,9.8541,60,6.0,51,2225.6789,0.49015603300383953
June,10,camp 1,Low,670 x 90,def,31,0.009,0,0.0,0,0.0,0.0
June,10,camp 1,Low,670 x 90,ghi,40,0.0146,0,0.0,0,0.0,0.0
June,10,camp 1,Low,670 x 90,jkl,2,0.0007,0,0.0,0,0.0,0.0
June,10,camp 1,Low,670 x 90,mno,129,0.0229,0,0.0,0,0.0,0.0
June,10,camp 1,Medium,670 x 90,def,249,0.1748,2,0.2197,0,0.0,0.8032128514056224
June,10,camp 1,Medium,670 x 90,ghi,451,0.4087,7,0.7689,0,0.0,1.5521064301552108
June,10,camp 1,Medium,670 x 90,jkl,19,0.0125,0,0.0,0,0.0,0.0
June,10,camp 1,Medium,670 x 90,mno,1070,0.7294,6,0.6591,2,89.2999,0.5607476635514018
June,10,camp 1,High,728 x 90,abc,5984,3.3035,34,3.0,8,850.1416,0.5681818181818182
June,10,camp 1,High,728 x 90,def,44334,20.2234,155,17.0,111,5403.3345,0.349618802724771
June,10,camp 1,High,728 x 90,ghi,114275,191.743,1308,143.0,943,45228.5436,1.1446073069350253
June,10,camp 1,High,728 x 90,jkl,9410,3.7448,38,4.0,17,716.0366,0.4038257173219979
June,10,camp 1,High,728 x 90,mno,167851,95.8786,438,48.0,489,20170.2162,0.26094571971570024
June,10,camp 1,High,728 x 90,,21,0.0168,0,0.0,0,0.0,0.0
June,10,camp 1,Low,728 x 90,abc,37,0.0203,0,0.0,0,0.0,0.0
June,10,camp 1,Low,728 x 90,def,526,0.0845,1,0.1098,0,0.0,0.19011406844106463
June,10,camp 1,Low,728 x 90,ghi,165,0.2273,6,0.6591,0,0.0,3.6363636363636362
June,10,camp 1,Low,728 x 90,jkl,41,0.014,0,0.0,0,0.0,0.0
June,10,camp 1,Low,728 x 90,mno,1620,0.1918,4,0.4394,0,0.0,0.24691358024691357
June,10,camp 1,Medium,728 x 90,abc,614,0.3375,9,0.9887,0,0.0,1.4657980456026058
June,10,camp 1,Medium,728 x 90,def,4759,1.1437,31,3.4055,5,147.2219,0.6513973523849548
June,10,camp 1,Medium,728 x 90,ghi,5515,8.7585,139,15.2691,14,673.7924,2.5203989120580235
June,10,camp 1,Medium,728 x 90,jkl,862,0.3303,3,0.3295,1,20.9826,0.34802784222737815
June,10,camp 1,Medium,728 x 90,mno,15840,5.0159,90,9.8861,11,932.3336,0.5681818181818182
June,10,camp 1,Medium,728 x 90,,1,0.0008,0,0.0,0,0.0,0.0
June,10,camp 1,High,800 x 250,mno,3,0.0153,0,0.0,0,0.0,0.0
June,10,camp 1,Medium,800 x 250,mno,1,0.0031,0,0.0,0,0.0,0.0
June,10,camp 3,High,160 x 600,def,2575,0.3641,2,0.1098,1,41.6906,0.07766990291262137
June,10,camp 3,High,160 x 600,ghi,20,0.0441,0,0.0,0,0.0,0.0
June,10,camp 3,High,160 x 600,mno,15975,4.1947,48,2.6363,3,185.2156,0.3004694835680751
June,10,camp 3,Low,160 x 600,abc,4,0.006,0,0.0,0,0.0,0.0
June,10,camp 3,Low,160 x 600,def,9254,0.4049,14,0.7689,0,0.0,0.15128593040847202
June,10,camp 3,Low,160 x 600,ghi,9,0.0178,0,0.0,0,0.0,0.0
June,10,camp 3,Low,160 x 600,mno,25250,1.6111,67,3.6799,0,0.0,0.26534653465346536
June,10,camp 3,Medium,160 x 600,def,13501,0.8239,56,3.0757,0,0.0,0.4147840900674024
June,10,camp 3,Medium,160 x 600,ghi,39,0.0602,0,0.0,0,0.0,0.0
June,10,camp 3,Medium,160 x 600,mno,50553,5.2096,267,14.6631,1,27.1844,0.5281585662571954
June,10,camp 3,High,240 x 400,def,1809,0.346,4,0.2197,0,0.0,0.22111663902708678
June,10,camp 3,High,240 x 400,ghi,6596,7.3404,83,4.5585,7,351.3402,1.2583383869011522
June,10,camp 3,High,240 x 400,jkl,2568,1.2433,8,0.4394,1,25.8575,0.3115264797507788
June,10,camp 3,High,240 x 400,mno,15335,4.4803,24,1.3178,3,232.5921,0.156504727746984
June,10,camp 3,Low,240 x 400,def,2067,0.2776,3,0.1647,0,0.0,0.14513788098693758
June,10,camp 3,Low,240 x 400,ghi,2336,2.2051,12,0.6591,2,48.9687,0.5136986301369862
June,10,camp 3,Low,240 x 400,jkl,203,0.0977,0,0.0,0,0.0,0.0
June,10,camp 3,Low,240 x 400,mno,14730,0.7887,24,1.3182,0,0.0,0.1629327902240326
June,10,camp 3,Medium,240 x 400,def,5660,0.8172,40,2.1971,0,0.0,0.7067137809187279
June,10,camp 3,Medium,240 x 400,ghi,9834,9.9578,232,12.7414,1,73.9774,2.359162090705715
June,10,camp 3,Medium,240 x 400,jkl,1380,0.6108,13,0.7135,0,0.0,0.9420289855072465
June,10,camp 3,Medium,240 x 400,mno,37432,3.2593,139,7.6345,0,0.0,0.3713400299209233
June,10,camp 3,High,300 x 250,abc,79,0.0443,0,0.0,0,0.0,0.0
June,10,camp 3,High,300 x 250,def,2316,0.5895,9,0.4943,0,0.0,0.38860103626943004
June,10,camp 3,High,300 x 250,ghi,1760,1.7156,11,0.6039,1,9.2654,0.625
June,10,camp 3,High,300 x 250,jkl,146,0.0867,0,0.0,0,0.0,0.0
June,10,camp 3,High,300 x 250,mno,27863,7.9822,70,3.8445,8,387.664,0.25122922872626785
June,10,camp 3,Low,300 x 250,abc,183,0.1029,0,0.0,0,0.0,0.0
June,10,camp 3,Low,300 x 250,def,4093,0.3663,18,0.9887,0,0.0,0.43977522599560226
June,10,camp 3,Low,300 x 250,ghi,760,0.6815,11,0.6042,0,0.0,1.4473684210526316
June,10,camp 3,Low,300 x 250,jkl,9,0.0028,0,0.0,0,0.0,0.0
June,10,camp 3,Low,300 x 250,mno,33953,1.6302,80,4.394,0,0.0,0.23561982740847642
June,10,camp 3,Medium,300 x 250,abc,606,0.3361,2,0.1098,0,0.0,0.33003300330033003
June,10,camp 3,Medium,300 x 250,def,7423,1.0733,41,2.2518,0,0.0,0.5523373299205173
June,10,camp 3,Medium,300 x 250,ghi,3240,3.0975,66,3.625,0,0.0,2.037037037037037
June,10,camp 3,Medium,300 x 250,jkl,42,0.0171,1,0.0549,0,0.0,2.380952380952381
June,10,camp 3,Medium,300 x 250,mno,75817,6.8182,315,17.3013,0,0.0,0.4154741021143015
June,10,camp 3,High,468 x 60,def,109,0.0153,0,0.0,0,0.0,0.0
June,10,camp 3,High,468 x 60,ghi,4,0.0021,0,0.0,0,0.0,0.0
June,10,camp 3,High,468 x 60,mno,269,0.016,0,0.0,0,0.0,0.0
June,10,camp 3,Low,468 x 60,def,71,0.009,0,0.0,0,0.0,0.0
June,10,camp 3,Low,468 x 60,ghi,14,0.0075,0,0.0,0,0.0,0.0
June,10,camp 3,Low,468 x 60,mno,472,0.0049,1,0.0549,0,0.0,0.211864406779661
June,10,camp 3,Medium,468 x 60,def,161,0.0214,0,0.0,0,0.0,0.0
June,10,camp 3,Medium,468 x 60,ghi,41,0.0221,0,0.0,0,0.0,0.0
June,10,camp 3,Medium,468 x 60,mno,1117,0.0148,0,0.0,0,0.0,0.0
June,10,camp 3,High,580 x 400,mno,4970,2.7392,37,2.0323,9,647.0572,0.744466800804829
June,10,camp 3,Low,580 x 400,mno,4831,0.5725,32,1.7577,1,89.3274,0.6623887393914303
June,10,camp 3,Medium,580 x 400,mno,13351,2.7154,191,10.4898,0,0.0,1.430604449104936
June,10,camp 3,High,670 x 90,def,455,0.1019,5,0.2746,3,512.3726,1.098901098901099
June,10,camp 3,High,670 x 90,ghi,116,0.0972,0,0.0,0,0.0,0.0
June,10,camp 3,High,670 x 90,jkl,37,0.0225,0,0.0,0,0.0,0.0
June,10,camp 3,High,670 x 90,mno,1789,0.4676,4,0.2197,0,0.0,0.22358859698155395
June,10,camp 3,Low,670 x 90,def,2270,0.1136,9,0.4943,0,0.0,0.39647577092511016
June,10,camp 3,Low,670 x 90,ghi,257,0.1162,1,0.0549,0,0.0,0.38910505836575876
June,10,camp 3,Low,670 x 90,jkl,4,0.0019,0,0.0,0,0.0,0.0
June,10,camp 3,Low,670 x 90,mno,2241,0.091,3,0.1647,0,0.0,0.13386880856760375
June,10,camp 3,Medium,670 x 90,def,3113,0.256,20,1.0985,0,0.0,0.6424670735624799
June,10,camp 3,Medium,670 x 90,ghi,130,0.0901,0,0.0,0,0.0,0.0
June,10,camp 3,Medium,670 x 90,jkl,36,0.0191,0,0.0,0,0.0,0.0
June,10,camp 3,Medium,670 x 90,mno,5194,0.371,19,1.0436,0,0.0,0.36580670003850596
June,10,camp 3,High,728 x 90,abc,281,0.1581,0,0.0,0,0.0,0.0
June,10,camp 3,High,728 x 90,def,5013,0.9231,8,0.4391,2,71.2855,0.15958507879513265
June,10,camp 3,High,728 x 90,ghi,1586,2.3183,9,0.4943,0,0.0,0.5674653215636822
June,10,camp 3,High,728 x 90,jkl,1015,0.3904,1,0.0549,0,0.0,0.09852216748768472
June,10,camp 3,High,728 x 90,mno,22558,4.9152,43,2.3616,6,257.7118,0.19061973579218017
June,10,camp 3,High,728 x 90,,2,0.0016,0,0.0,0,0.0,0.0
June,10,camp 3,Low,728 x 90,abc,546,0.3027,0,0.0,0,0.0,0.0
June,10,camp 3,Low,728 x 90,def,7899,0.5838,16,0.8788,0,0.0,0.2025572857323712
June,10,camp 3,Low,728 x 90,ghi,554,0.67,3,0.1647,0,0.0,0.5415162454873645
June,10,camp 3,Low,728 x 90,jkl,99,0.03,1,0.0549,0,0.0,1.0101010101010102
June,10,camp 3,Low,728 x 90,mno,33445,1.0973,77,4.2292,0,0.0,0.23022873374196445
June,10,camp 3,Medium,728 x 90,abc,1382,0.7592,7,0.3844,0,0.0,0.5065123010130246
June,10,camp 3,Medium,728 x 90,def,18102,1.853,76,4.1743,0,0.0,0.4198431112584245
June,10,camp 3,Medium,728 x 90,ghi,1878,2.3431,27,1.4828,0,0.0,1.4376996805111821
June,10,camp 3,Medium,728 x 90,jkl,920,0.3136,8,0.4389,0,0.0,0.8695652173913043
June,10,camp 3,Medium,728 x 90,mno,68389,4.1013,224,12.3032,0,0.0,0.3275380543654681
June,10,camp 3,Medium,728 x 90,,4,0.0032,0,0.0,0,0.0,0.0
June,10,camp 3,Low,800 x 250,mno,6,0.0001,0,0.0,0,0.0,0.0
June,11,camp 1,High,160 x 600,abc,23,0.0326,0,0.0,0,0.0,0.0
June,11,camp 1,High,160 x 600,def,13357,4.2214,38,4.0,21,902.3133,0.2844950213371266
June,11,camp 1,High,160 x 600,ghi,3738,9.4582,27,2.0,17,583.2293,0.7223113964686998
June,11,camp 1,High,160 x 600,mno,92441,71.575,420,45.0,428,19634.6075,0.45434385175409175
June,11,camp 1,Low,160 x 600,def,290,0.0171,0,0.0,0,0.0,0.0
June,11,camp 1,Low,160 x 600,ghi,2,0.0047,0,0.0,0,0.0,0.0
June,11,camp 1,Low,160 x 600,mno,942,0.1724,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,160 x 600,abc,1,0.001,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,160 x 600,def,1755,0.2373,8,0.875,0,0.0,0.4558404558404558
June,11,camp 1,Medium,160 x 600,ghi,161,0.3639,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,160 x 600,mno,8815,3.5543,72,7.875,14,588.7998,0.8167895632444697
June,11,camp 1,High,240 x 400,def,9810,4.8949,35,3.0,20,834.2402,0.3567787971457696
June,11,camp 1,High,240 x 400,ghi,135235,158.6359,1827,199.0,1491,71857.7,1.3509816245794357
June,11,camp 1,High,240 x 400,jkl,13265,6.2574,58,6.0,67,2431.1339,0.4372408594044478
June,11,camp 1,High,240 x 400,mno,62101,62.9137,227,24.0,240,12417.7441,0.36553356628717737
June,11,camp 1,Low,240 x 400,def,86,0.0158,0,0.0,0,0.0,0.0
June,11,camp 1,Low,240 x 400,ghi,367,0.3561,5,0.5468,0,0.0,1.3623978201634876
June,11,camp 1,Low,240 x 400,jkl,67,0.033,0,0.0,0,0.0,0.0
June,11,camp 1,Low,240 x 400,mno,479,0.0641,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,240 x 400,def,793,0.2306,6,0.6562,1,61.0729,0.7566204287515763
June,11,camp 1,Medium,240 x 400,ghi,7206,7.9249,179,19.5783,14,1045.2681,2.4840410768803776
June,11,camp 1,Medium,240 x 400,jkl,962,0.4516,11,1.2031,1,63.8757,1.1434511434511436
June,11,camp 1,Medium,240 x 400,mno,4908,1.9797,23,2.5156,1,47.3736,0.46862265688671556
June,11,camp 1,High,300 x 250,abc,1914,1.0568,3,0.0,0,0.0,0.1567398119122257
June,11,camp 1,High,300 x 250,def,18329,9.589,44,4.0,81,3161.2479,0.2400567406841617
June,11,camp 1,High,300 x 250,ghi,35525,35.6636,308,33.0,222,12001.3535,0.8669950738916256
June,11,camp 1,High,300 x 250,jkl,1349,0.6592,2,0.0,3,49.0415,0.14825796886582654
June,11,camp 1,High,300 x 250,mno,141917,118.4279,481,52.0,670,32674.7558,0.33893050163123517
June,11,camp 1,Low,300 x 250,abc,4,0.0021,0,0.0,0,0.0,0.0
June,11,camp 1,Low,300 x 250,def,158,0.0292,2,0.2187,0,0.0,1.2658227848101267
June,11,camp 1,Low,300 x 250,ghi,121,0.1197,1,0.1093,0,0.0,0.8264462809917356
June,11,camp 1,Low,300 x 250,jkl,2,0.0013,0,0.0,0,0.0,0.0
June,11,camp 1,Low,300 x 250,mno,1335,0.3144,14,1.5312,1,382.7349,1.0486891385767791
June,11,camp 1,Medium,300 x 250,abc,193,0.1055,3,0.3281,0,0.0,1.5544041450777202
June,11,camp 1,Medium,300 x 250,def,1955,0.7474,10,1.0937,0,0.0,0.5115089514066496
June,11,camp 1,Medium,300 x 250,ghi,1633,1.5725,45,4.9219,0,0.0,2.7556644213104717
June,11,camp 1,Medium,300 x 250,jkl,63,0.0299,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,300 x 250,mno,13981,6.3631,90,9.8438,22,1057.3678,0.6437307774837279
June,11,camp 1,High,468 x 60,def,665,0.1889,1,0.0,1,88.8135,0.15037593984962408
June,11,camp 1,High,468 x 60,ghi,415,0.2358,0,0.0,0,0.0,0.0
June,11,camp 1,High,468 x 60,jkl,3,0.002,0,0.0,0,0.0,0.0
June,11,camp 1,High,468 x 60,mno,2202,0.4244,2,0.0,0,0.0,0.09082652134423251
June,11,camp 1,Low,468 x 60,def,13,0.0033,0,0.0,0,0.0,0.0
June,11,camp 1,Low,468 x 60,ghi,25,0.0142,0,0.0,0,0.0,0.0
June,11,camp 1,Low,468 x 60,mno,42,0.0016,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,468 x 60,def,57,0.0106,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,468 x 60,ghi,21,0.0119,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,468 x 60,jkl,4,0.0027,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,468 x 60,mno,287,0.0174,0,0.0,0,0.0,0.0
June,11,camp 1,High,580 x 400,mno,20255,31.6884,194,21.0,188,10165.8417,0.9577882004443348
June,11,camp 1,Low,580 x 400,mno,187,0.0776,3,0.3281,1,34.5218,1.6042780748663104
June,11,camp 1,Medium,580 x 400,mno,1724,1.5416,26,2.8437,9,257.4307,1.5081206496519721
June,11,camp 1,High,670 x 90,def,2567,2.2005,16,1.0,46,1500.5058,0.6232956758862486
June,11,camp 1,High,670 x 90,ghi,6532,6.4269,27,2.0,17,2304.7633,0.41334966319657074
June,11,camp 1,High,670 x 90,jkl,117,0.085,0,0.0,0,0.0,0.0
June,11,camp 1,High,670 x 90,mno,9389,7.2472,52,5.0,48,2262.2159,0.5538395995313664
June,11,camp 1,Low,670 x 90,def,19,0.0028,0,0.0,0,0.0,0.0
June,11,camp 1,Low,670 x 90,ghi,29,0.0112,0,0.0,0,0.0,0.0
June,11,camp 1,Low,670 x 90,jkl,1,0.0008,0,0.0,0,0.0,0.0
June,11,camp 1,Low,670 x 90,mno,80,0.0076,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,670 x 90,def,144,0.081,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,670 x 90,ghi,394,0.288,3,0.3281,0,0.0,0.7614213197969544
June,11,camp 1,Medium,670 x 90,jkl,13,0.0093,0,0.0,0,0.0,0.0
June,11,camp 1,Medium,670 x 90,mno,720,0.2927,1,0.1093,0,0.0,0.1388888888888889
June,11,camp 1,High,728 x 90,abc,2950,1.6287,15,1.0,33,1094.7335,0.5084745762711864
June,11,camp 1,High,728 x 90,def,35520,15.7909,75,8.0,34,1834.9101,0.21114864864864866
June,11,camp 1,High,728 x 90,ghi,85878,147.782,767,83.0,704,32913.1266,0.893127459884953
June,11,camp 1,High,728 x 90,jkl,4231,1.6988,20,2.0,40,2212.272,0.4727014890096904
June,11,camp 1,High,728 x 90,mno,140941,77.2937,329,36.0,413,21358.8288,0.23343101013899434
June,11,camp 1,High,728 x 90,,6,0.0048,0,0.0,0,0.0,0.0
June,11,camp 1,Low,728 x 90,abc,13,0.0071,0,0.0,0,0.0,0.0
June,11,camp 1,Low,728 x 90,def,358,0.0458,0,0.0,0,0.0,0.0
June,11,camp 1,Low,728 x 90,ghi,126,0.1675,0,0.0,0,0.0,0.0
June,11,camp 1,Low,728 x 90,jkl,15,0.0042,0,0.0,0,0.0,0.0
June,11,camp 1,Low,728 x 90,mno,1338,0.1926,4,0.4375,0,0.0,0.29895366218236175
June,11,camp 1,Medium,728 x 90,abc,258,0.142,3,0.3281,0,0.0,1.1627906976744187
June,11,camp 1,Medium,728 x 90,def,3948,0.9301,20,2.1875,4,249.2138,0.5065856129685917
June,11,camp 1,Medium,728 x 90,ghi,3982,6.3146,84,9.187,17,851.3993,2.109492717227524
June,11,camp 1,Medium,728 x 90,jkl,344,0.138,9,0.9843,0,0.0,2.616279069767442
June,11,camp 1,Medium,728 x 90,mno,12139,3.6768,62,6.7813,10,812.2145,0.5107504736798748
June,11,camp 1,Medium,728 x 90,,1,0.0008,0,0.0,0,0.0,0.0
June,11,camp 1,High,800 x 250,mno,1,0.0015,0,0.0,0,0.0,0.0
June,11,camp 3,High,160 x 600,def,2097,0.268,3,0.164,0,0.0,0.14306151645207438
June,11,camp 3,High,160 x 600,ghi,12,0.0213,0,0.0,0,0.0,0.0
June,11,camp 3,High,160 x 600,mno,12572,3.105,32,1.7497,4,586.4327,0.2545338848234171
June,11,camp 3,Low,160 x 600,abc,3,0.0041,0,0.0,0,0.0,0.0
June,11,camp 3,Low,160 x 600,def,7031,0.2779,12,0.6562,0,0.0,0.17067273503057886
June,11,camp 3,Low,160 x 600,ghi,10,0.0161,0,0.0,0,0.0,0.0
June,11,camp 3,Low,160 x 600,mno,17137,1.0982,37,2.0234,0,0.0,0.2159071015930443
June,11,camp 3,Medium,160 x 600,abc,6,0.0095,0,0.0,0,0.0,0.0
June,11,camp 3,Medium,160 x 600,def,9829,0.5546,15,0.8203,0,0.0,0.15260962458032354
June,11,camp 3,Medium,160 x 600,ghi,14,0.0348,0,0.0,0,0.0,0.0
June,11,camp 3,Medium,160 x 600,mno,34584,3.5727,216,11.8126,0,0.0,0.6245662734212353
June,11,camp 3,High,240 x 400,def,1633,0.328,7,0.3828,0,0.0,0.4286589099816289
June,11,camp 3,High,240 x 400,ghi,4951,5.5787,49,2.6797,10,2793.9077,0.989699050696829
June,11,camp 3,High,240 x 400,jkl,2097,0.9231,6,0.3281,1,209.1821,0.28612303290414876
June,11,camp 3,High,240 x 400,mno,12803,3.1734,19,1.039,0,0.0,0.14840271811294228
June,11,camp 3,Low,240 x 400,def,1734,0.2368,7,0.3828,0,0.0,0.40369088811995385
June,11,camp 3,Low,240 x 400,ghi,1615,1.4751,15,0.8203,0,0.0,0.9287925696594427
June,11,camp 3,Low,240 x 400,jkl,111,0.043,0,0.0,0,0.0,0.0
June,11,camp 3,Low,240 x 400,mno,10454,0.5169,12,0.6562,0,0.0,0.11478859766596518
June,11,camp 3,Medium,240 x 400,def,4542,0.6609,20,1.0937,0,0.0,0.44033465433729635
June,11,camp 3,Medium,240 x 400,ghi,6381,6.3232,128,7.0,1,149.1482,2.0059551794389594
June,11,camp 3,Medium,240 x 400,jkl,843,0.3411,17,0.9296,0,0.0,2.0166073546856467
June,11,camp 3,Medium,240 x 400,mno,26437,2.1023,82,4.4844,0,0.0,0.3101713507584068
June,11,camp 3,High,300 x 250,abc,43,0.0277,0,0.0,0,0.0,0.0
June,11,camp 3,High,300 x 250,def,2135,0.5542,10,0.5468,1,64.2175,0.468384074941452
June,11,camp 3,High,300 x 250,ghi,1462,1.4683,12,0.6562,0,0.0,0.8207934336525308
June,11,camp 3,High,300 x 250,jkl,63,0.0349,0,0.0,0,0.0,0.0
June,11,camp 3,High,300 x 250,mno,21156,5.8686,67,3.6638,8,1149.5627,0.31669502741539046
June,11,camp 3,Low,300 x 250,abc,148,0.0809,0,0.0,0,0.0,0.0
June,11,camp 3,Low,300 x 250,def,3632,0.3327,10,0.5468,0,0.0,0.27533039647577096
June,11,camp 3,Low,300 x 250,ghi,585,0.5176,5,0.2734,0,0.0,0.8547008547008548
June,11,camp 3,Low,300 x 250,jkl,8,0.0022,0,0.0,0,0.0,0.0
June,11,camp 3,Low,300 x 250,mno,23056,0.9353,50,2.7344,2,72.5848,0.21686328938237334
June,11,camp 3,Medium,300 x 250,abc,338,0.1887,3,0.164,0,0.0,0.8875739644970414
